connection
0.30347168304818806
0.5089201911945015
0.519163345692656
0.6303415793082533
0.7016769724187921
0.778937225601028
0.8659112895048172
0.940893210993619
1.0729731270525473
1.0840983349924822
1.1174767698298125
1.1722451886365512
1.2918901911944198
1.3484182269830969
1.3815244937181341
1.4304335930957373
1.466373383436875
1.5759665943979184
1.5897250886723542
1.611747078011244
1.630025798661496
1.669198512890722
1.731322923850478
1.7830659511049538
1.9067940669331702
1.995915814922112
2.0187151655031705
2.097294106931005
2.1441757391982805
2.2221169020670857
2.246786763620016
2.251273397528815
2.402586537234741
2.4047913843433513
2.4463030078649797
2.4858822706903037
2.5930397604180593
2.664686224343761
2.785594901542764
2.809723542327976
2.8230175581175216
2.8514899926293533
2.932175605722041
3.013141792567204
3.0712542560760347
3.073574176896948
3.1306357856267972
3.1759173081729237
3.2766903668732885
3.3785574110611827
3.4068291840507796
3.4450007167996164
3.614805122480957
3.6526961265177755
3.782370892052097
3.8267122555870805
3.829722869501235
3.9210698881108175
3.994697134071922
4.083155164539237
4.101398957120177
4.119993628964952
4.158061382210042
4.293882918015301
4.310313414333925
4.367259662199901
4.491959270248772
4.608157280439716
4.8311889359294184
4.8958811331419145
5.050572602402306
5.118113868892631
5.188580614346845
5.381755478965486
5.434837390358714
5.7839296238407645
5.938946351849811
5.9743695540544905
6.274840336551145
6.751444125701829
6.789156615448561
7.0420552366960125
7.301048348258419
7.310084523767564
7.395892508689863
7.729346760959699
8.08671463696807
8.278268661088287
