connection
0.09176998299707653
0.21293513270668737
0.3271734779070783
0.414891625495033
0.5075472675684268
0.5708352290511507
0.6828755930135253
0.7399540518432219
0.8313229176102971
0.9395681383898009
1.0346216021592676
1.1078891332358582
1.1677004770142967
1.1884532155051197
1.2622714794877932
1.4769978639490378
1.5013042067984572
1.5190423162447453
1.6138261156640827
1.6608327760209498
1.700298699399825
1.8648177010346318
1.870279291161696
1.904773727881294
1.954088435987961
2.054739749782319
2.1463032646242963
2.1638845889059772
2.193799526119477
2.3132645902894464
2.3612323903739143
2.378110044643305
2.4439002505728507
2.5922216212764035
2.613493868140234
2.6823999765416637
2.6853478227574827
2.7444288268571304
2.8435103837262186
2.888245190153105
2.923926420344384
2.9615912360004724
2.9742763676976725
2.99977401700163
3.116142530342704
3.154346257772691
3.436179016435769
3.449958392120487
3.520611522473905
3.5413605779635557
3.8058183745519387
3.821180743240655
3.8262173470512812
3.888329835917722
4.045091246225218
4.065998930858792
4.110546108753514
4.339311163244025
4.3936159179523555
4.512942981905053
4.773592047351713
5.06624702141501
5.208919939650447
5.438063170093617
5.460417544343546
5.5195757156070275
5.657374925422175
5.953327384843603
6.135482552359346
6.192521167143917
6.339836194771942
6.773895243753556
